lake,motorbike,mindthegap,speech,laughter,footstepsongrass,keylock,switch,trolley,keys,knock,train,cooking,cough,pushbike,doorslam,buspassby,checkoutbeeps,drawer,phone,doorclose,lightrain,running,gate,birdsong,footsteps,money,clearthroat,slidingDoorclose,wind,chairsmoving,bagrustle
[[0.672441]],[[0.5075363]],[[0.7003882]],[[0.67986333]],[[0.60579324]],[[0.7347561]],[[0.64870495]],[[0.6672896]],[[0.4817003]],[[0.68580574]],[[0.6976237]],[[0.58482087]],[[0.6542563]],[[0.7443234]],[[0.5109383]],[[0.6526671]],[[0.64695585]],[[0.6742798]],[[0.5612006]],[[0.6010646]],[[0.65037274]],[[0.7531765]],[[0.6339078]],[[0.65525514]],[[0.7599466]],[[0.7440202]],[[0.59135824]],[[0.81962395]],[[0.6806997]],[[0.7259097]],[[0.6167712]],[[0.80636156]]
[[0.6286654]],[[0.529904]],[[0.6955206]],[[0.6607344]],[[0.63788533]],[[0.6996331]],[[0.6210336]],[[0.53426003]],[[0.42261094]],[[0.6448002]],[[0.63319147]],[[0.415264]],[[0.7180891]],[[0.70182693]],[[0.5202105]],[[0.5769466]],[[0.3085702]],[[0.6680057]],[[0.61657465]],[[0.5643623]],[[0.59833395]],[[0.6696408]],[[0.5621829]],[[0.46787524]],[[0.7740785]],[[0.66623145]],[[0.623833]],[[0.85013324]],[[0.68025416]],[[0.7453801]],[[0.69210553]],[[0.6160296]]
[[0.69803315]],[[0.57600707]],[[0.8017423]],[[0.73262]],[[0.7089683]],[[0.7769602]],[[0.6135897]],[[0.66905385]],[[0.58124816]],[[0.6542045]],[[0.7060003]],[[0.6156155]],[[0.7402755]],[[0.69400495]],[[0.56942403]],[[0.6741621]],[[0.6643253]],[[0.6910438]],[[0.6591535]],[[0.62213963]],[[0.6565541]],[[0.70485854]],[[0.6218369]],[[0.6784567]],[[0.81404513]],[[0.7592578]],[[0.6798146]],[[0.74282956]],[[0.7393964]],[[0.76381963]],[[0.67582995]],[[0.8191103]]
[[0.72406]],[[0.5678516]],[[0.6754622]],[[0.5882062]],[[0.65993]],[[0.59222865]],[[0.5855145]],[[0.66454446]],[[0.623333]],[[0.66538644]],[[0.6218913]],[[0.61955035]],[[0.70472056]],[[0.6800231]],[[0.6457501]],[[0.5821901]],[[0.705865]],[[0.6869832]],[[0.7531028]],[[0.5400131]],[[0.6229787]],[[0.7284316]],[[0.58627045]],[[0.68672895]],[[0.5463143]],[[0.62109405]],[[0.6686784]],[[0.65257674]],[[0.7465241]],[[0.60869557]],[[0.78557336]],[[0.7178769]]
[[0.73733854]],[[0.59809124]],[[0.7314894]],[[0.5956053]],[[0.6308925]],[[0.6091371]],[[0.6617529]],[[0.6552255]],[[0.6226022]],[[0.65653116]],[[0.6594714]],[[0.64316773]],[[0.76127]],[[0.5962105]],[[0.65942407]],[[0.6330883]],[[0.7342035]],[[0.6863898]],[[0.7351034]],[[0.57889324]],[[0.6546117]],[[0.7036167]],[[0.62020826]],[[0.6945187]],[[0.6002717]],[[0.63550794]],[[0.6709087]],[[0.70697075]],[[0.7750593]],[[0.63640857]],[[0.7515868]],[[0.69769627]]
[[0.6510765]],[[0.55692434]],[[0.7507464]],[[0.63572454]],[[0.64238125]],[[0.6515535]],[[0.66131413]],[[0.64589304]],[[0.59755623]],[[0.64753115]],[[0.65804964]],[[0.5580612]],[[0.6542599]],[[0.68468285]],[[0.623446]],[[0.6186998]],[[0.74970347]],[[0.73815596]],[[0.686042]],[[0.59538615]],[[0.6960922]],[[0.69610566]],[[0.58764446]],[[0.7313415]],[[0.6208323]],[[0.6651545]],[[0.6820564]],[[0.7243187]],[[0.7997052]],[[0.6361298]],[[0.7471563]],[[0.73225296]]
[[0.6867141]],[[0.15250874]],[[0.69404364]],[[0.69633293]],[[0.69182396]],[[0.6907972]],[[0.65822554]],[[0.611727]],[[0.60718155]],[[0.6633006]],[[0.73813146]],[[0.5500765]],[[0.638664]],[[0.86239505]],[[0.36975372]],[[0.7362383]],[[0.7226034]],[[0.6877293]],[[0.70738274]],[[0.6494442]],[[0.6721254]],[[0.64585805]],[[0.5946863]],[[0.6692683]],[[0.8355433]],[[0.61345816]],[[0.6590456]],[[0.79410744]],[[0.7511828]],[[0.6156611]],[[0.58093905]],[[0.6763228]]
[[0.7312677]],[[0.5771173]],[[0.7280772]],[[0.64065844]],[[0.68407905]],[[0.6628284]],[[0.7020957]],[[0.7183218]],[[0.68484974]],[[0.76168954]],[[0.67215705]],[[0.6001581]],[[0.74333256]],[[0.687627]],[[0.66475165]],[[0.6775378]],[[0.68857473]],[[0.7587473]],[[0.7285398]],[[0.63411784]],[[0.62651867]],[[0.63094544]],[[0.688225]],[[0.65552527]],[[0.6258502]],[[0.62293184]],[[0.69327706]],[[0.7509776]],[[0.7407826]],[[0.6364745]],[[0.70821345]],[[0.780933]]
[[0.6852575]],[[0.56221116]],[[0.7843902]],[[0.6809299]],[[0.7027107]],[[0.72860813]],[[0.71134996]],[[0.6000472]],[[0.42780185]],[[0.7582814]],[[0.7127767]],[[0.29360306]],[[0.65794826]],[[0.7340169]],[[0.58853245]],[[0.70721817]],[[0.58096105]],[[0.8391808]],[[0.68635106]],[[0.613501]],[[0.70609766]],[[0.61156535]],[[0.5821855]],[[0.6006622]],[[0.8081621]],[[0.67925864]],[[0.61869437]],[[0.8561078]],[[0.77227414]],[[0.69682276]],[[0.6858754]],[[0.7373599]]
[[0.61902237]],[[0.512932]],[[0.6571281]],[[0.58227026]],[[0.6332029]],[[0.6052221]],[[0.69504994]],[[0.5645663]],[[0.5125576]],[[0.71292806]],[[0.6783837]],[[0.]],[[0.56621414]],[[0.71854085]],[[0.5221844]],[[0.70023507]],[[0.5924466]],[[0.83566844]],[[0.6213327]],[[0.5644655]],[[0.69470185]],[[0.53556633]],[[0.49886823]],[[0.6281718]],[[0.72888434]],[[0.58648396]],[[0.5772803]],[[0.73402506]],[[0.7726357]],[[0.6216189]],[[0.66291535]],[[0.6628598]]
[[0.7376554]],[[0.63190573]],[[0.6862049]],[[0.65444785]],[[0.62157583]],[[0.6213144]],[[0.79519993]],[[0.61379564]],[[0.6016706]],[[0.8119849]],[[0.6718855]],[[0.35476577]],[[0.7206887]],[[0.60354346]],[[0.6602014]],[[0.64720225]],[[0.7307234]],[[0.83203447]],[[0.6981392]],[[0.64861214]],[[0.68540406]],[[0.59710026]],[[0.6949561]],[[0.67889863]],[[0.5757488]],[[0.61852753]],[[0.71117824]],[[0.749992]],[[0.7466471]],[[0.5757673]],[[0.74898684]],[[0.69013333]]
[[0.69553995]],[[0.6484591]],[[0.7769269]],[[0.6866294]],[[0.62836325]],[[0.6505563]],[[0.7365062]],[[0.63885343]],[[0.6304607]],[[0.7995381]],[[0.655952]],[[0.3556218]],[[0.7566863]],[[0.68408495]],[[0.66854477]],[[0.6721033]],[[0.6884923]],[[0.82909673]],[[0.7607595]],[[0.61167103]],[[0.6824312]],[[0.61722255]],[[0.7109655]],[[0.68977916]],[[0.6073209]],[[0.65136397]],[[0.73732996]],[[0.7909744]],[[0.7436817]],[[0.66560054]],[[0.7761045]],[[0.6580815]]
[[0.7123413]],[[0.569117]],[[0.7211051]],[[0.73407745]],[[0.7276683]],[[0.6618962]],[[0.7132379]],[[0.689718]],[[0.37510693]],[[0.7371843]],[[0.70572704]],[[0.36638844]],[[0.63894075]],[[0.808456]],[[0.53429514]],[[0.7711245]],[[0.7007888]],[[0.8130814]],[[0.67134035]],[[0.6056455]],[[0.7541065]],[[0.705879]],[[0.6296179]],[[0.6822485]],[[0.74945956]],[[0.6510768]],[[0.66294205]],[[0.78584725]],[[0.7562976]],[[0.6910928]],[[0.5891938]],[[0.63415766]]
[[0.81812954]],[[0.6424325]],[[0.8574909]],[[0.715351]],[[0.6879531]],[[0.6932348]],[[0.8207847]],[[0.80684865]],[[0.6034335]],[[0.8685909]],[[0.74486876]],[[0.47139758]],[[0.7543074]],[[0.7775366]],[[0.64571565]],[[0.7579254]],[[0.8012599]],[[0.8436116]],[[0.73154]],[[0.7140994]],[[0.7661802]],[[0.65645444]],[[0.76871943]],[[0.7589431]],[[0.74059874]],[[0.6508939]],[[0.77464116]],[[0.79085636]],[[0.7865267]],[[0.8050272]],[[0.6643758]],[[0.7670895]]
[[0.7179531]],[[0.6933735]],[[0.75317633]],[[0.6971491]],[[0.72513497]],[[0.65588665]],[[0.7260646]],[[0.6819476]],[[0.4992385]],[[0.70267665]],[[0.71870947]],[[0.4549942]],[[0.69220644]],[[0.73682433]],[[0.7109548]],[[0.69386315]],[[0.58120644]],[[0.7931006]],[[0.7252725]],[[0.60640603]],[[0.7462034]],[[0.66519773]],[[0.6199558]],[[0.69865084]],[[0.7371932]],[[0.6497146]],[[0.66770434]],[[0.7837738]],[[0.7768074]],[[0.6995444]],[[0.79360306]],[[0.70689154]]
[[0.6847242]],[[0.49476552]],[[0.6835839]],[[0.6499827]],[[0.6540369]],[[0.74669224]],[[0.6646781]],[[0.6357965]],[[0.5948758]],[[0.62395096]],[[0.681219]],[[0.54657143]],[[0.60771537]],[[0.70049745]],[[0.61950004]],[[0.6654602]],[[0.7151515]],[[0.73557687]],[[0.6466519]],[[0.56458294]],[[0.7219173]],[[0.731508]],[[0.5909419]],[[0.6381147]],[[0.6014744]],[[0.7183622]],[[0.5935569]],[[0.7619834]],[[0.76357555]],[[0.54818445]],[[0.6319405]],[[0.71938276]]
[[0.67126906]],[[0.5393492]],[[0.7446705]],[[0.714067]],[[0.70506537]],[[0.7957711]],[[0.66480696]],[[0.6965455]],[[0.7054886]],[[0.6539111]],[[0.702983]],[[0.62386745]],[[0.59808666]],[[0.7018055]],[[0.6671306]],[[0.67942226]],[[0.8316264]],[[0.80251616]],[[0.6930831]],[[0.6909486]],[[0.7882852]],[[0.7147057]],[[0.6249772]],[[0.66981167]],[[0.68118453]],[[0.7797489]],[[0.65922695]],[[0.7388716]],[[0.8152956]],[[0.5338789]],[[0.7107804]],[[0.7359718]]
[[0.67772335]],[[0.53617847]],[[0.6702957]],[[0.7017869]],[[0.7175944]],[[0.72958803]],[[0.66936076]],[[0.6125244]],[[0.72090924]],[[0.6337685]],[[0.74836326]],[[0.6140784]],[[0.6316124]],[[0.6719495]],[[0.64105165]],[[0.67943025]],[[0.78016335]],[[0.81000006]],[[0.65675664]],[[0.7283792]],[[0.7719581]],[[0.6439811]],[[0.59868276]],[[0.6551462]],[[0.65210277]],[[0.71753585]],[[0.6452416]],[[0.69832754]],[[0.77848697]],[[0.53449845]],[[0.7265465]],[[0.6908647]]
[[0.65646327]],[[0.5317095]],[[0.702644]],[[0.73902893]],[[0.7358992]],[[0.7160343]],[[0.6730172]],[[0.6591039]],[[0.6675286]],[[0.65943265]],[[0.6396576]],[[0.7395247]],[[0.6536052]],[[0.62546545]],[[0.5833502]],[[0.7211149]],[[0.7886145]],[[0.6767795]],[[0.5859968]],[[0.7643949]],[[0.7222895]],[[0.7451825]],[[0.61953247]],[[0.64924514]],[[0.6784854]],[[0.7156747]],[[0.6609338]],[[0.7666265]],[[0.7394747]],[[0.49409515]],[[0.6463287]],[[0.7320711]]
[[0.73908174]],[[0.4487297]],[[0.74270594]],[[0.69407403]],[[0.6280117]],[[0.659485]],[[0.6792576]],[[0.6415976]],[[0.60175705]],[[0.6977725]],[[0.7495764]],[[0.6388247]],[[0.69903624]],[[0.72129935]],[[0.5373875]],[[0.72879]],[[0.73640907]],[[0.6575372]],[[0.70842254]],[[0.6210019]],[[0.7084792]],[[0.7182713]],[[0.6370204]],[[0.655239]],[[0.62710726]],[[0.64068675]],[[0.6371816]],[[0.6990721]],[[0.71649516]],[[0.5025513]],[[0.6523104]],[[0.6487478]]
[[0.71335787]],[[0.4935578]],[[0.6382839]],[[0.6588533]],[[0.70679307]],[[0.74050546]],[[0.624642]],[[0.62949836]],[[0.5820993]],[[0.63353807]],[[0.6919057]],[[0.5615266]],[[0.600978]],[[0.740712]],[[0.5511557]],[[0.72889376]],[[0.74909675]],[[0.7238426]],[[0.68493015]],[[0.60601526]],[[0.7036588]],[[0.72616035]],[[0.5779403]],[[0.61743736]],[[0.6104959]],[[0.7334688]],[[0.6282645]],[[0.76023775]],[[0.7315105]],[[0.52450675]],[[0.57890797]],[[0.6536401]]
[[0.6720284]],[[0.19482243]],[[0.74048024]],[[0.68251187]],[[0.64119184]],[[0.6340258]],[[0.67073]],[[0.6143884]],[[0.51456285]],[[0.69381464]],[[0.7308593]],[[0.47268295]],[[0.60898644]],[[0.784194]],[[0.31878257]],[[0.7673815]],[[0.6705552]],[[0.7288486]],[[0.6447319]],[[0.5782392]],[[0.6442944]],[[0.6520929]],[[0.5682563]],[[0.6158641]],[[0.7857156]],[[0.5621966]],[[0.6573944]],[[0.81438875]],[[0.74405515]],[[0.6534133]],[[0.5545698]],[[0.68265796]]
[[0.6449098]],[[0.4420253]],[[0.66378295]],[[0.71598315]],[[0.6987886]],[[0.64938563]],[[0.63494515]],[[0.66029227]],[[0.57902694]],[[0.6637105]],[[0.6358752]],[[0.6115229]],[[0.6917361]],[[0.7518423]],[[0.43409276]],[[0.6916806]],[[0.75854456]],[[0.658853]],[[0.6350404]],[[0.6550427]],[[0.64813536]],[[0.72871673]],[[0.66754246]],[[0.6325253]],[[0.74839103]],[[0.6079123]],[[0.7183587]],[[0.7917447]],[[0.6323092]],[[0.66238356]],[[0.65411615]],[[0.7299216]]
[[0.6015808]],[[0.47830814]],[[0.66123706]],[[0.6515762]],[[0.6319178]],[[0.69561416]],[[0.5784989]],[[0.62043417]],[[0.6282638]],[[0.56700087]],[[0.65201586]],[[0.52938056]],[[0.52758723]],[[0.70618784]],[[0.5475185]],[[0.61881095]],[[0.7342805]],[[0.6958951]],[[0.6176856]],[[0.59830415]],[[0.7237643]],[[0.6167977]],[[0.48574328]],[[0.5865147]],[[0.7123445]],[[0.69554496]],[[0.5712774]],[[0.6658]],[[0.74972403]],[[0.549399]],[[0.6915399]],[[0.6592718]]
[[0.73611814]],[[0.53961253]],[[0.78115237]],[[0.676626]],[[0.7071111]],[[0.76859105]],[[0.6973131]],[[0.593727]],[[0.7517122]],[[0.7107867]],[[0.728537]],[[0.57667565]],[[0.6343402]],[[0.80872107]],[[0.6593882]],[[0.62413704]],[[0.776998]],[[0.76658213]],[[0.7871766]],[[0.6936457]],[[0.7819684]],[[0.45688856]],[[0.6519707]],[[0.70808804]],[[0.7143113]],[[0.7512361]],[[0.6476273]],[[0.70144594]],[[0.8385929]],[[0.6060438]],[[0.7689298]],[[0.7811707]]
[[0.83017457]],[[0.61990315]],[[0.6466852]],[[0.70692796]],[[0.6562492]],[[0.5500002]],[[0.7167858]],[[0.6874771]],[[0.69725466]],[[0.6969677]],[[0.6742414]],[[0.69295275]],[[0.7158542]],[[0.69002485]],[[0.68784225]],[[0.7252319]],[[0.8011804]],[[0.7372628]],[[0.63174695]],[[0.61994535]],[[0.6826381]],[[0.70678043]],[[0.72433287]],[[0.74902654]],[[0.6938244]],[[0.6098964]],[[0.66869223]],[[0.7259693]],[[0.691452]],[[0.6740658]],[[0.6581686]],[[0.68864906]]
[[0.60077107]],[[0.35061002]],[[0.71684575]],[[0.7044462]],[[0.68493754]],[[0.7172009]],[[0.6389387]],[[0.63824517]],[[0.568319]],[[0.70209247]],[[0.72208893]],[[0.5979303]],[[0.65258694]],[[0.7516768]],[[0.44367558]],[[0.7236489]],[[0.7388222]],[[0.6983693]],[[0.669784]],[[0.6032996]],[[0.6739769]],[[0.71585685]],[[0.6081783]],[[0.6582326]],[[0.746165]],[[0.6985322]],[[0.64306855]],[[0.73458195]],[[0.75143236]],[[0.57502353]],[[0.5246965]],[[0.72393155]]
[[0.77248716]],[[0.5074725]],[[0.7211795]],[[0.7547243]],[[0.78858316]],[[0.6931497]],[[0.6000779]],[[0.6552485]],[[0.6445542]],[[0.6434629]],[[0.7411753]],[[0.7016539]],[[0.6574802]],[[0.75570875]],[[0.561431]],[[0.6942252]],[[0.770873]],[[0.69003695]],[[0.6527481]],[[0.6562719]],[[0.6698575]],[[0.7539944]],[[0.6883277]],[[0.6066557]],[[0.7369149]],[[0.6870685]],[[0.6899882]],[[0.7781949]],[[0.69914484]],[[0.6528326]],[[0.58526623]],[[0.7186697]]
[[0.71890324]],[[0.5581411]],[[0.76557213]],[[0.724447]],[[0.7651183]],[[0.76036036]],[[0.7384626]],[[0.63884956]],[[0.7645232]],[[0.6995864]],[[0.7445376]],[[0.5958842]],[[0.6327905]],[[0.79213285]],[[0.66767466]],[[0.7209351]],[[0.7372792]],[[0.7429082]],[[0.7892351]],[[0.75088835]],[[0.8029617]],[[0.66258276]],[[0.63550836]],[[0.6867243]],[[0.71176255]],[[0.7768047]],[[0.6992036]],[[0.7608635]],[[0.8207461]],[[0.60514563]],[[0.727806]],[[0.75000787]]
[[0.7641711]],[[0.57862943]],[[0.85508114]],[[0.71825683]],[[0.77296376]],[[0.78285897]],[[0.7286032]],[[0.7151245]],[[0.74052894]],[[0.74312925]],[[0.744407]],[[0.5940922]],[[0.6568477]],[[0.76060754]],[[0.66909593]],[[0.7304434]],[[0.80460423]],[[0.8356205]],[[0.8022421]],[[0.70582104]],[[0.7856151]],[[0.63975286]],[[0.61415756]],[[0.74646616]],[[0.69835603]],[[0.77390504]],[[0.6842728]],[[0.7379306]],[[0.8293531]],[[0.6247779]],[[0.78525424]],[[0.7937126]]
[[0.7026434]],[[0.62128234]],[[0.7639673]],[[0.62018627]],[[0.63999546]],[[0.6680614]],[[0.6014407]],[[0.6613968]],[[0.6900248]],[[0.69869626]],[[0.27115852]],[[0.6775132]],[[0.6630795]],[[0.6716664]],[[0.5928909]],[[0.52825207]],[[0.7088553]],[[0.69413805]],[[0.69879043]],[[0.6364968]],[[0.57966536]],[[0.66491306]],[[0.61298835]],[[0.653033]],[[0.6728194]],[[0.62426376]],[[0.6912143]],[[0.7425851]],[[0.5914618]],[[0.625937]],[[0.7165116]],[[0.76450956]]
[[0.6920839]],[[0.58366]],[[0.742739]],[[0.6638279]],[[0.67794275]],[[0.7003708]],[[0.61639994]],[[0.650696]],[[0.71691656]],[[0.6400791]],[[0.6539068]],[[0.59653866]],[[0.6011033]],[[0.71327853]],[[0.6239955]],[[0.6587374]],[[0.7507505]],[[0.77595246]],[[0.7128047]],[[0.6691231]],[[0.71572393]],[[0.62490475]],[[0.5191866]],[[0.65897846]],[[0.7106873]],[[0.687731]],[[0.64216083]],[[0.6804769]],[[0.74001515]],[[0.6341305]],[[0.7159138]],[[0.7634193]]
[[0.6116468]],[[0.5871018]],[[0.6201398]],[[0.6296397]],[[0.65348613]],[[0.67990893]],[[0.55505455]],[[0.60363746]],[[0.62221456]],[[0.6603284]],[[0.6508392]],[[0.58240163]],[[0.6311248]],[[0.70664865]],[[0.6197745]],[[0.655027]],[[0.5581218]],[[0.75262463]],[[0.610258]],[[0.5678159]],[[0.6240938]],[[0.60048676]],[[0.47943002]],[[0.61521566]],[[0.63348424]],[[0.6717571]],[[0.62102425]],[[0.6888268]],[[0.6529734]],[[0.60874104]],[[0.6226959]],[[0.66353494]]
[[0.79719216]],[[0.47100395]],[[0.62920076]],[[0.63757825]],[[0.6456565]],[[0.61299217]],[[0.66695356]],[[0.63144946]],[[0.60645396]],[[0.6654767]],[[0.65377307]],[[0.5869578]],[[0.63812786]],[[0.74799377]],[[0.51758444]],[[0.639863]],[[0.79461247]],[[0.6980605]],[[0.69628763]],[[0.7243446]],[[0.6453123]],[[0.64400756]],[[0.5662006]],[[0.68589354]],[[0.6919199]],[[0.6140886]],[[0.6615316]],[[0.6900076]],[[0.6133781]],[[0.59753317]],[[0.6284522]],[[0.7785704]]
[[0.69537246]],[[0.6526472]],[[0.67905766]],[[0.65139896]],[[0.6197249]],[[0.65741265]],[[0.44583333]],[[0.5884741]],[[0.6111273]],[[0.5933975]],[[0.448987]],[[0.6393297]],[[0.6609154]],[[0.6776918]],[[0.6278944]],[[0.34728038]],[[0.56269526]],[[0.6596081]],[[0.4821357]],[[0.5884373]],[[0.22128683]],[[0.7463336]],[[0.6723679]],[[0.28382874]],[[0.75825524]],[[0.5490956]],[[0.63919663]],[[0.74129605]],[[0.29754746]],[[0.67516935]],[[0.66388756]],[[0.69298613]]
[[0.7721217]],[[0.62370247]],[[0.71950114]],[[0.6125175]],[[0.59701324]],[[0.62916726]],[[0.5656848]],[[0.5687515]],[[0.5806252]],[[0.67610586]],[[0.49887615]],[[0.68165946]],[[0.6671274]],[[0.67125237]],[[0.64217323]],[[0.5509988]],[[0.6265404]],[[0.6669589]],[[0.6750316]],[[0.46806902]],[[0.4059174]],[[0.69432276]],[[0.67871463]],[[0.50625765]],[[0.7140812]],[[0.5767891]],[[0.6650555]],[[0.7008567]],[[0.5415959]],[[0.70523787]],[[0.7417337]],[[0.66719866]]
[[0.63823926]],[[0.67512643]],[[0.6243434]],[[0.57946396]],[[0.4886896]],[[0.54490256]],[[0.6480115]],[[0.6646786]],[[0.64533734]],[[0.664266]],[[0.47411287]],[[0.7061389]],[[0.65583855]],[[0.66057104]],[[0.6750114]],[[0.67748624]],[[0.6946508]],[[0.6536631]],[[0.74812293]],[[0.59366065]],[[0.6328487]],[[0.6928568]],[[0.61627704]],[[0.6853046]],[[0.5089095]],[[0.610342]],[[0.63195205]],[[0.6670393]],[[0.66094595]],[[0.707646]],[[0.70656836]],[[0.690912]]
[[0.77175915]],[[0.68385345]],[[0.70639086]],[[0.7124969]],[[0.7026478]],[[0.623988]],[[0.50035036]],[[0.64772046]],[[0.6195059]],[[0.6569329]],[[0.5334364]],[[0.6879226]],[[0.757151]],[[0.7282108]],[[0.65458107]],[[0.40514684]],[[0.5881258]],[[0.74025977]],[[0.5257946]],[[0.68585104]],[[0.33619183]],[[0.74881035]],[[0.69415414]],[[0.43338877]],[[0.79021376]],[[0.5558995]],[[0.6910441]],[[0.84693253]],[[0.14743698]],[[0.7136636]],[[0.6488862]],[[0.7494997]]
[[0.68970203]],[[0.68330497]],[[0.7033849]],[[0.64883554]],[[0.6081389]],[[0.6866983]],[[0.45943338]],[[0.62806785]],[[0.6511208]],[[0.548641]],[[0.410249]],[[0.6604342]],[[0.6948174]],[[0.6371489]],[[0.643852]],[[0.50279367]],[[0.6161895]],[[0.74899244]],[[0.6316908]],[[0.661794]],[[0.51086086]],[[0.6792145]],[[0.60272825]],[[0.52741927]],[[0.7624643]],[[0.6828878]],[[0.6397713]],[[0.7784821]],[[0.54887706]],[[0.71255225]],[[0.71088153]],[[0.6622627]]
[[0.6373544]],[[0.71206707]],[[0.6937217]],[[0.57246006]],[[0.55956215]],[[0.62919605]],[[0.5655619]],[[0.58287853]],[[0.66485983]],[[0.63741267]],[[1.7881393e-07]],[[0.6783837]],[[0.62185585]],[[0.6006382]],[[0.5927059]],[[0.5350724]],[[0.6439392]],[[0.6677571]],[[0.6354854]],[[0.6137185]],[[0.48174977]],[[0.6930224]],[[0.6297941]],[[0.6021101]],[[0.6800159]],[[0.577186]],[[0.6361606]],[[0.7338792]],[[0.5296386]],[[0.6698599]],[[0.71716326]],[[0.7217604]]
[[0.56489265]],[[0.7113744]],[[0.66065156]],[[0.67966133]],[[0.680089]],[[0.64047474]],[[0.6343965]],[[0.57068056]],[[0.69602907]],[[0.64065766]],[[0.5574897]],[[0.5934491]],[[0.66990405]],[[0.70359534]],[[0.6586898]],[[0.63354844]],[[0.63965523]],[[0.6473707]],[[0.7027451]],[[0.522382]],[[0.62890863]],[[0.5677474]],[[0.6439308]],[[0.68247986]],[[0.75940496]],[[0.6013195]],[[0.647556]],[[0.6337414]],[[0.64980984]],[[0.70197874]],[[0.78903335]],[[0.6163076]]
[[0.76539344]],[[0.6825223]],[[0.69802797]],[[0.59300125]],[[0.54006433]],[[0.5852538]],[[0.7022511]],[[0.70267063]],[[0.71274376]],[[0.73421025]],[[0.5420244]],[[0.59350586]],[[0.68761635]],[[0.5478399]],[[0.70162845]],[[0.59978056]],[[0.7464825]],[[0.7248056]],[[0.66112983]],[[0.660447]],[[0.64492506]],[[0.64131343]],[[0.6923624]],[[0.6708408]],[[0.607497]],[[0.5563589]],[[0.6599203]],[[0.74018294]],[[0.64032507]],[[0.6943549]],[[0.66742176]],[[0.69524014]]
[[0.7989163]],[[0.7365585]],[[0.7520497]],[[0.73446167]],[[0.6738311]],[[0.78507]],[[0.64280355]],[[0.58232325]],[[0.6365026]],[[0.7419083]],[[0.57595503]],[[0.6899479]],[[0.59739214]],[[0.70627576]],[[0.75667256]],[[0.62006223]],[[0.7622221]],[[0.7867246]],[[0.49520552]],[[0.72628963]],[[0.4015019]],[[0.7069717]],[[0.72698146]],[[0.5752484]],[[0.83388776]],[[0.71062195]],[[0.70098686]],[[0.7409186]],[[0.49891973]],[[0.71266574]],[[0.676445]],[[0.73005867]]
[[0.75869775]],[[0.69874513]],[[0.7220304]],[[0.73452705]],[[0.70707524]],[[0.74639654]],[[0.60169005]],[[0.62790984]],[[0.6922168]],[[0.7041175]],[[0.6241991]],[[0.6517242]],[[0.69340146]],[[0.70642674]],[[0.69216835]],[[0.6304648]],[[0.761482]],[[0.7791292]],[[0.24378121]],[[0.7244758]],[[0.42835093]],[[0.72746694]],[[0.69825697]],[[0.5813892]],[[0.82150453]],[[0.714482]],[[0.67996585]],[[0.70505667]],[[0.4805547]],[[0.72278]],[[0.6792611]],[[0.7365687]]
[[0.7269445]],[[0.64666003]],[[0.7110137]],[[0.69502586]],[[0.6757867]],[[0.69067335]],[[0.7233876]],[[0.61725044]],[[0.62438965]],[[0.6368295]],[[0.67466706]],[[0.62219405]],[[0.33582723]],[[0.7474296]],[[0.66482496]],[[0.76531523]],[[0.8493667]],[[0.7257713]],[[0.56526625]],[[0.587857]],[[0.78802097]],[[0.7375082]],[[0.6667949]],[[0.7212179]],[[0.735379]],[[0.6718283]],[[0.5639595]],[[0.75392145]],[[0.7764897]],[[0.7336749]],[[0.5452311]],[[0.7776263]]
[[0.7631157]],[[0.6345173]],[[0.6600647]],[[0.6634022]],[[0.6998042]],[[0.7158383]],[[0.7117448]],[[0.65730435]],[[0.6082768]],[[0.64821166]],[[0.70051163]],[[0.64304554]],[[0.46376717]],[[0.73227865]],[[0.6863203]],[[0.73034304]],[[0.8571754]],[[0.70164025]],[[0.47302377]],[[0.60572374]],[[0.7684825]],[[0.68610555]],[[0.6994523]],[[0.73044264]],[[0.7651899]],[[0.67710054]],[[0.54388165]],[[0.7185679]],[[0.7669989]],[[0.7268127]],[[0.5897874]],[[0.7294557]]
[[0.74318504]],[[0.63625044]],[[0.66972613]],[[0.67008775]],[[0.6944596]],[[0.7302301]],[[0.74253196]],[[0.6372329]],[[0.70278144]],[[0.7661865]],[[0.5753155]],[[0.68313414]],[[0.3672192]],[[0.6529267]],[[0.68647027]],[[0.7653191]],[[0.83135307]],[[0.68014586]],[[0.6601129]],[[0.63119614]],[[0.7699902]],[[0.7537253]],[[0.6609544]],[[0.73911357]],[[0.74620724]],[[0.7127509]],[[0.63816553]],[[0.68855065]],[[0.7470666]],[[0.68203783]],[[0.63504577]],[[0.75482523]]
[[0.73622775]],[[0.6362511]],[[0.72141516]],[[0.7051198]],[[0.7165332]],[[0.75215733]],[[0.7239476]],[[0.664654]],[[0.71574664]],[[0.7046869]],[[0.72066486]],[[0.612187]],[[0.28983998]],[[0.6989205]],[[0.7134315]],[[0.794417]],[[0.78620183]],[[0.67361677]],[[0.7184467]],[[0.664823]],[[0.7740722]],[[0.7269406]],[[0.65095997]],[[0.70816886]],[[0.754711]],[[0.7308032]],[[0.59746325]],[[0.7375368]],[[0.7994477]],[[0.6934247]],[[0.6621052]],[[0.8161592]]
