lake,motorbike,mindthegap,speech,laughter,footstepsongrass,keylock,switch,trolley,keys,knock,train,cooking,cough,pushbike,doorslam,buspassby,checkoutbeeps,drawer,phone,doorclose,lightrain,running,gate,birdsong,footsteps,money,clearthroat,slidingDoorclose,wind,chairsmoving,bagrustle
[[0.34108192]],[[0.4327736]],[[0.4228773]],[[0.41945422]],[[0.39167792]],[[0.38462222]],[[0.41475713]],[[0.5008433]],[[0.4287393]],[[0.46955758]],[[0.38785344]],[[0.36793816]],[[0.55812776]],[[0.28211725]],[[0.41731405]],[[0.33866096]],[[0.46137184]],[[0.4507588]],[[0.42363048]],[[0.5287367]],[[0.40686476]],[[0.17737174]],[[0.4130478]],[[0.40699673]],[[0.4585713]],[[0.4496627]],[[0.38399333]],[[0.3075695]],[[0.5125686]],[[0.22349519]],[[0.48325282]],[[0.33706278]]
[[0.37868756]],[[0.44787037]],[[0.43548477]],[[0.48335207]],[[0.48318595]],[[0.38130963]],[[0.4116459]],[[0.5377923]],[[0.44801366]],[[0.49155128]],[[0.39594412]],[[0.4000827]],[[0.6215199]],[[0.34537208]],[[0.43786383]],[[0.3638811]],[[0.48558497]],[[0.41217935]],[[0.4102093]],[[0.55924463]],[[0.37367386]],[[0.22227418]],[[0.49664044]],[[0.47729528]],[[0.458847]],[[0.4630077]],[[0.45017165]],[[0.33394074]],[[0.43872607]],[[0.29365486]],[[0.61114055]],[[0.3427143]]
[[0.46505117]],[[0.48537827]],[[0.5469605]],[[0.49678802]],[[0.47670633]],[[0.4088574]],[[0.45916963]],[[0.59134185]],[[0.49373692]],[[0.5509629]],[[0.43309033]],[[0.46970665]],[[0.59716487]],[[0.32122445]],[[0.508144]],[[0.42051917]],[[0.46291173]],[[0.504535]],[[0.48166084]],[[0.5692478]],[[0.4519822]],[[0.20156437]],[[0.47339016]],[[0.5439744]],[[0.55421346]],[[0.4670614]],[[0.46313465]],[[0.37967503]],[[0.54122126]],[[0.33376586]],[[0.47773898]],[[0.43510264]]
[[0.18157566]],[[0.46944904]],[[0.36010957]],[[0.19687855]],[[0.2618435]],[[0.3468309]],[[0.36080235]],[[0.24053204]],[[0.2612213]],[[0.27122968]],[[0.31205982]],[[0.2040003]],[[0.4710759]],[[0.34713793]],[[0.42979288]],[[0.33241862]],[[0.46339345]],[[0.36895287]],[[0.1905489]],[[0.34874427]],[[0.26128674]],[[0.3656873]],[[0.36251414]],[[0.22178799]],[[0.34767115]],[[0.2699114]],[[0.32426167]],[[0.21079719]],[[0.33027363]],[[0.2955475]],[[0.42471778]],[[0.2744192]]
[[0.24077898]],[[0.47398221]],[[0.3705579]],[[0.40532035]],[[0.43656886]],[[0.4116205]],[[0.43052506]],[[0.3962155]],[[0.43227816]],[[0.4246812]],[[0.432306]],[[0.45221627]],[[0.5475277]],[[0.42847478]],[[0.4401518]],[[0.28141105]],[[0.4200927]],[[0.4547109]],[[0.33024937]],[[0.42675644]],[[0.3055938]],[[0.32773817]],[[0.3833676]],[[0.45114946]],[[0.39067888]],[[0.3945843]],[[0.40413165]],[[0.30414099]],[[0.39790642]],[[0.31094068]],[[0.47718692]],[[0.38367152]]
[[0.22854078]],[[0.44849753]],[[0.30940592]],[[0.35006493]],[[0.3759336]],[[0.3891682]],[[0.38144195]],[[0.3426314]],[[0.3983053]],[[0.3545071]],[[0.42293108]],[[0.4034872]],[[0.47862875]],[[0.38395888]],[[0.40592718]],[[0.29696625]],[[0.45435262]],[[0.47079706]],[[0.29529947]],[[0.38967037]],[[0.30765593]],[[0.4247402]],[[0.44528997]],[[0.31752443]],[[0.35884058]],[[0.41383058]],[[0.40172505]],[[0.24857908]],[[0.44328707]],[[0.36343527]],[[0.49877793]],[[0.31313646]]
[[0.4422142]],[[0.45220387]],[[0.44063252]],[[0.51220745]],[[0.55418336]],[[0.57027507]],[[0.54406166]],[[0.4358729]],[[0.63856417]],[[0.5865903]],[[0.59796476]],[[0.57745266]],[[0.59945]],[[0.5876]],[[0.38940328]],[[0.42944407]],[[0.47359252]],[[0.59107935]],[[0.5264189]],[[0.5246]],[[0.54319054]],[[0.54284525]],[[0.47162145]],[[0.5769866]],[[0.45753634]],[[0.625337]],[[0.584401]],[[0.44516635]],[[0.5917231]],[[0.47632235]],[[0.53685796]],[[0.45810527]]
[[0.27577448]],[[0.4333123]],[[0.3787303]],[[0.2824521]],[[0.36140984]],[[0.37857723]],[[0.47614515]],[[0.28595674]],[[0.34633738]],[[0.33141398]],[[0.43572164]],[[0.26670426]],[[0.44088256]],[[0.4445961]],[[0.43077016]],[[0.39010054]],[[0.48718405]],[[0.4339682]],[[0.25410545]],[[0.38912475]],[[0.38502842]],[[0.44229048]],[[0.35356092]],[[0.29845715]],[[0.38125587]],[[0.3235426]],[[0.38143802]],[[0.28300416]],[[0.42980814]],[[0.31366837]],[[0.35153872]],[[0.3623591]]
[[0.38719535]],[[0.48984993]],[[0.38026702]],[[0.37179804]],[[0.22262216]],[[0.30360377]],[[0.3932836]],[[0.42998767]],[[0.39202607]],[[0.41665328]],[[0.3201052]],[[0.4224208]],[[0.5390574]],[[0.17813182]],[[0.43737888]],[[0.355896]],[[0.50426877]],[[0.41436362]],[[0.38869393]],[[0.48190022]],[[0.39892584]],[[0.39120567]],[[0.35097486]],[[0.28795314]],[[0.38826996]],[[0.37725765]],[[0.38353634]],[[0.28626007]],[[0.5236385]],[[0.34239173]],[[0.33714306]],[[0.2595712]]
[[0.3857916]],[[0.455054]],[[0.4693128]],[[0.34993947]],[[0.3339904]],[[0.3590231]],[[0.36525595]],[[0.30846238]],[[0.43751025]],[[0.32686657]],[[0.36030763]],[[0.41575873]],[[0.35828984]],[[0.30221695]],[[0.49111032]],[[0.32016373]],[[0.57029957]],[[0.5056675]],[[0.38523573]],[[0.42009145]],[[0.3814686]],[[0.47857606]],[[0.3687507]],[[0.32309353]],[[0.343032]],[[0.4402715]],[[0.44664901]],[[0.30295992]],[[0.5329734]],[[0.28837192]],[[0.48776126]],[[0.36961615]]
[[0.38412976]],[[0.47978127]],[[0.37566197]],[[0.3270449]],[[0.21186751]],[[0.23545098]],[[0.23851848]],[[0.36619782]],[[0.36454695]],[[0.31615615]],[[0.18040323]],[[0.35940737]],[[0.5299605]],[[0.05686074]],[[0.47763252]],[[0.39581716]],[[0.56034565]],[[0.37204814]],[[0.3295626]],[[0.42443526]],[[0.33285952]],[[0.34054363]],[[0.44488245]],[[0.24547172]],[[0.37766385]],[[0.32616353]],[[0.37963164]],[[0.20888281]],[[0.44499397]],[[0.29446876]],[[0.45612663]],[[0.2369932]]
[[0.39375353]],[[0.26955342]],[[0.46571147]],[[0.3137923]],[[0.288657]],[[0.39629006]],[[0.417076]],[[0.36726034]],[[0.25642252]],[[0.31270623]],[[0.38179302]],[[0.2610008]],[[0.52173555]],[[0.3472178]],[[0.34897518]],[[0.44294775]],[[0.36317068]],[[0.4582814]],[[0.41219342]],[[0.32827914]],[[0.37117422]],[[0.4330868]],[[0.3236903]],[[0.31391144]],[[0.47654235]],[[0.34286368]],[[0.29294467]],[[0.34556866]],[[0.52164036]],[[0.31803584]],[[0.29668534]],[[0.32343328]]
[[0.3130688]],[[0.45651984]],[[0.45683384]],[[0.41741765]],[[0.45951796]],[[0.4467646]],[[0.5337388]],[[0.41224593]],[[0.39196473]],[[0.44104266]],[[0.51687145]],[[0.46019953]],[[0.6007935]],[[0.52218795]],[[0.44531602]],[[0.37043846]],[[0.40982568]],[[0.51994336]],[[0.3568558]],[[0.40897524]],[[0.3849318]],[[0.45200104]],[[0.4289078]],[[0.48168945]],[[0.45233434]],[[0.41953337]],[[0.4654742]],[[0.34313208]],[[0.4748602]],[[0.4016961]],[[0.4124018]],[[0.4025988]]
[[0.48880297]],[[0.5206154]],[[0.57591975]],[[0.48550427]],[[0.61357284]],[[0.50494045]],[[0.6081444]],[[0.55764484]],[[0.5702301]],[[0.5692337]],[[0.641799]],[[0.4912734]],[[0.6744823]],[[0.6380499]],[[0.57082415]],[[0.5152799]],[[0.50117207]],[[0.5799338]],[[0.476933]],[[0.5739586]],[[0.55325425]],[[0.60722315]],[[0.5830115]],[[0.57659495]],[[0.50544196]],[[0.53498006]],[[0.63582903]],[[0.41125846]],[[0.5589778]],[[0.56514144]],[[0.53155524]],[[0.45613378]]
[[0.46513605]],[[0.6374359]],[[0.632885]],[[0.59793323]],[[0.6452332]],[[0.48026288]],[[0.65427583]],[[0.60703576]],[[0.5628104]],[[0.55201954]],[[0.57275695]],[[0.6536448]],[[0.67352414]],[[0.6282364]],[[0.61281085]],[[0.48129082]],[[0.5350642]],[[0.5545431]],[[0.52611804]],[[0.5659037]],[[0.47763216]],[[0.599756]],[[0.63928735]],[[0.6623494]],[[0.5376702]],[[0.49000764]],[[0.69280696]],[[0.4752283]],[[0.5138277]],[[0.54750586]],[[0.5374185]],[[0.5480956]]
[[0.5204508]],[[0.40893793]],[[0.5467959]],[[0.53580743]],[[0.6551213]],[[0.49524683]],[[0.6199413]],[[0.5279825]],[[0.49016786]],[[0.53724575]],[[0.6630749]],[[0.53483695]],[[0.6311445]],[[0.6744027]],[[0.49295306]],[[0.5378635]],[[0.5429087]],[[0.6046781]],[[0.48260862]],[[0.5456935]],[[0.55906403]],[[0.64781857]],[[0.5375446]],[[0.61278117]],[[0.5714654]],[[0.5159635]],[[0.6105224]],[[0.4433937]],[[0.55738986]],[[0.5950974]],[[0.46966964]],[[0.5184992]]
[[0.257048]],[[0.4562589]],[[0.35667014]],[[0.23196232]],[[0.27972913]],[[0.41024286]],[[0.41326022]],[[0.2911675]],[[0.3285582]],[[0.31450266]],[[0.3942597]],[[0.22110093]],[[0.55696756]],[[0.37689346]],[[0.40818512]],[[0.44235814]],[[0.42589796]],[[0.40142816]],[[0.2917806]],[[0.32877135]],[[0.34597242]],[[0.4261136]],[[0.4446926]],[[0.24322027]],[[0.34430748]],[[0.3441149]],[[0.34702408]],[[0.2758013]],[[0.43467504]],[[0.31620157]],[[0.36344624]],[[0.28351283]]
[[0.4638232]],[[0.18552887]],[[0.50008833]],[[0.3793803]],[[0.44152975]],[[0.41178638]],[[0.44951552]],[[0.4869901]],[[0.34183002]],[[0.39712155]],[[0.44445658]],[[0.33020973]],[[0.49472374]],[[0.44311368]],[[0.36300552]],[[0.42389262]],[[0.33380997]],[[0.5048079]],[[0.46847355]],[[0.40520048]],[[0.4128152]],[[0.47185838]],[[0.34384143]],[[0.44530672]],[[0.5235068]],[[0.39220947]],[[0.36568087]],[[0.392749]],[[0.57117]],[[0.3503884]],[[0.33147144]],[[0.37302756]]
[[0.420941]],[[0.34465754]],[[0.5101552]],[[0.34228158]],[[0.35169405]],[[0.43235368]],[[0.36549622]],[[0.38688374]],[[0.30470473]],[[0.30518222]],[[0.41741264]],[[0.29822445]],[[0.50247806]],[[0.40823925]],[[0.45324123]],[[0.4818902]],[[0.4224946]],[[0.45178646]],[[0.39774567]],[[0.3420232]],[[0.40858948]],[[0.5058006]],[[0.3971491]],[[0.40512663]],[[0.44208705]],[[0.39630717]],[[0.36802375]],[[0.3168838]],[[0.5124738]],[[0.4074397]],[[0.3742131]],[[0.3445838]]
[[0.7039247]],[[0.39552546]],[[0.6127028]],[[0.59787923]],[[0.6040672]],[[0.5278988]],[[0.5023929]],[[0.63046193]],[[0.5993223]],[[0.54823077]],[[0.56263006]],[[0.6198584]],[[0.6439574]],[[0.5554945]],[[0.5167744]],[[0.50906473]],[[0.47777915]],[[0.48067546]],[[0.6626942]],[[0.55910754]],[[0.57202953]],[[0.6403685]],[[0.55836856]],[[0.68229544]],[[0.5759038]],[[0.64923006]],[[0.5794862]],[[0.5343611]],[[0.67699504]],[[0.5507345]],[[0.54764307]],[[0.49381667]]
[[0.23509061]],[[0.46805155]],[[0.3429476]],[[0.20898855]],[[0.15431702]],[[0.3203436]],[[0.34116852]],[[0.22966468]],[[0.22535086]],[[0.21254349]],[[0.2830131]],[[0.2814772]],[[0.5165328]],[[0.21957159]],[[0.4691441]],[[0.42054236]],[[0.5318036]],[[0.46755165]],[[0.2734126]],[[0.31164432]],[[0.3157513]],[[0.38044822]],[[0.418042]],[[0.12470162]],[[0.34212768]],[[0.2929504]],[[0.28318983]],[[0.235924]],[[0.46355546]],[[0.25965738]],[[0.49034047]],[[0.2576152]]
[[0.6391271]],[[0.50040185]],[[0.60002124]],[[0.5376203]],[[0.5932896]],[[0.47943372]],[[0.41500354]],[[0.5398952]],[[0.5302708]],[[0.4715103]],[[0.47619027]],[[0.47085017]],[[0.60728705]],[[0.47079772]],[[0.5447414]],[[0.55692124]],[[0.5398367]],[[0.34972692]],[[0.55429626]],[[0.4788075]],[[0.475587]],[[0.61129284]],[[0.5899041]],[[0.63000023]],[[0.5296033]],[[0.5600281]],[[0.5473279]],[[0.4209411]],[[0.512512]],[[0.53295577]],[[0.54887307]],[[0.4624809]]
[[0.5702562]],[[0.5887462]],[[0.5906754]],[[0.5203893]],[[0.6221408]],[[0.67591006]],[[0.5352245]],[[0.4509064]],[[0.6250196]],[[0.51042855]],[[0.64306283]],[[0.48341084]],[[0.68256354]],[[0.69525135]],[[0.5403513]],[[0.6547141]],[[0.6655632]],[[0.6080493]],[[0.5583482]],[[0.48971033]],[[0.5613681]],[[0.59497565]],[[0.6630478]],[[0.5843533]],[[0.6254104]],[[0.6537083]],[[0.61148995]],[[0.5997614]],[[0.60461724]],[[0.52693313]],[[0.5393671]],[[0.61918414]]
[[0.36196434]],[[0.5228114]],[[0.4551807]],[[0.38674664]],[[0.41804564]],[[0.36181515]],[[0.44470596]],[[0.36377132]],[[0.38875616]],[[0.3594193]],[[0.35512578]],[[0.38760597]],[[0.5458546]],[[0.3963365]],[[0.47285038]],[[0.41733027]],[[0.5919987]],[[0.42436576]],[[0.35735798]],[[0.5372235]],[[0.35273242]],[[0.4616021]],[[0.3282727]],[[0.39080274]],[[0.43114567]],[[0.3136108]],[[0.4755671]],[[0.34515566]],[[0.33522606]],[[0.39143252]],[[0.3455453]],[[0.43402988]]
[[0.45644373]],[[0.5132214]],[[0.39612937]],[[0.35748076]],[[0.27489066]],[[0.25870597]],[[0.32928503]],[[0.37024677]],[[0.40810335]],[[0.3850178]],[[0.26307714]],[[0.4389127]],[[0.5803132]],[[0.09202778]],[[0.4801911]],[[0.4409374]],[[0.60161376]],[[0.38645005]],[[0.38107622]],[[0.47285235]],[[0.39151013]],[[0.39728892]],[[0.4469998]],[[0.3157789]],[[0.40586507]],[[0.38816428]],[[0.4364969]],[[0.26891673]],[[0.4785006]],[[0.33154142]],[[0.48507035]],[[0.3120311]]
[[0.55154085]],[[0.40661418]],[[0.63815]],[[0.45709646]],[[0.48837334]],[[0.5009205]],[[0.55499697]],[[0.5214756]],[[0.429281]],[[0.49251878]],[[0.54942745]],[[0.44050497]],[[0.52497345]],[[0.5578909]],[[0.5293685]],[[0.4986679]],[[0.24535501]],[[0.46673995]],[[0.55440325]],[[0.47878367]],[[0.45718318]],[[0.49888766]],[[0.3926502]],[[0.55256706]],[[0.5446898]],[[0.41453886]],[[0.49504912]],[[0.4914497]],[[0.54432434]],[[0.44942534]],[[0.3158841]],[[0.49481285]]
[[0.65152884]],[[0.41498333]],[[0.61476994]],[[0.5410389]],[[0.6537922]],[[0.6174576]],[[0.48712254]],[[0.6099493]],[[0.5497658]],[[0.5398569]],[[0.6569513]],[[0.5104337]],[[0.62131536]],[[0.6454189]],[[0.5343249]],[[0.5566404]],[[0.57637984]],[[0.59914625]],[[0.6050941]],[[0.5918452]],[[0.61861575]],[[0.70692825]],[[0.5292837]],[[0.6899917]],[[0.6030376]],[[0.6894849]],[[0.5616177]],[[0.49553615]],[[0.6809804]],[[0.6296262]],[[0.5560124]],[[0.5241728]]
[[0.36124718]],[[0.36334777]],[[0.47730887]],[[0.3125702]],[[0.32475603]],[[0.28606367]],[[0.39337933]],[[0.4079647]],[[0.13220882]],[[0.2779323]],[[0.33442813]],[[0.2573337]],[[0.47747582]],[[0.3088454]],[[0.39633453]],[[0.4117977]],[[0.43526137]],[[0.41958433]],[[0.35073483]],[[0.38168442]],[[0.31799507]],[[0.43247402]],[[0.36457455]],[[0.29746723]],[[0.47785032]],[[0.2763589]],[[0.31340337]],[[0.28054714]],[[0.45176697]],[[0.319157]],[[0.3671863]],[[0.26654536]]
[[0.40871733]],[[0.3109572]],[[0.40109348]],[[0.37730545]],[[0.40159887]],[[0.49817055]],[[0.3460449]],[[0.39755535]],[[0.45777076]],[[0.41016185]],[[0.4415661]],[[0.34133053]],[[0.56544393]],[[0.42513227]],[[0.32770956]],[[0.39839232]],[[0.49250847]],[[0.47193867]],[[0.41982627]],[[0.46661514]],[[0.42366433]],[[0.49727762]],[[0.42805123]],[[0.42288268]],[[0.40103757]],[[0.5364312]],[[0.36332655]],[[0.34464967]],[[0.5194242]],[[0.37029773]],[[0.48777616]],[[0.29344296]]
[[0.5810131]],[[0.36634433]],[[0.5599394]],[[0.50996894]],[[0.5880763]],[[0.43119085]],[[0.53850305]],[[0.5792823]],[[0.3986796]],[[0.49895948]],[[0.5283598]],[[0.48296523]],[[0.6084092]],[[0.502761]],[[0.4138394]],[[0.46979725]],[[0.4611262]],[[0.48289716]],[[0.54994273]],[[0.49628854]],[[0.4446429]],[[0.6029928]],[[0.5163782]],[[0.53816235]],[[0.62652403]],[[0.5122857]],[[0.4584186]],[[0.48374474]],[[0.57453907]],[[0.43569565]],[[0.56244266]],[[0.3995521]]
[[0.49070638]],[[0.5398186]],[[0.4197613]],[[0.44496632]],[[0.43634897]],[[0.3651665]],[[0.46568245]],[[0.37245274]],[[0.42169315]],[[0.4097234]],[[0.32799512]],[[0.40825778]],[[0.57084346]],[[0.38356364]],[[0.5555621]],[[0.4934845]],[[0.4949389]],[[0.28721195]],[[0.38354653]],[[0.51619434]],[[0.36128414]],[[0.39327765]],[[0.48493052]],[[0.47134972]],[[0.403912]],[[0.36010373]],[[0.46765846]],[[0.33427465]],[[0.2847364]],[[0.36237752]],[[0.3779896]],[[0.42314553]]
[[0.6682258]],[[0.5933795]],[[0.58687985]],[[0.6973346]],[[0.7612263]],[[0.6426145]],[[0.65341985]],[[0.675142]],[[0.64140666]],[[0.6206626]],[[0.6872746]],[[0.6037978]],[[0.6189563]],[[0.70860875]],[[0.5483904]],[[0.7077731]],[[0.66863084]],[[0.54929125]],[[0.5957247]],[[0.66583526]],[[0.61164725]],[[0.7964829]],[[0.8056071]],[[0.7025283]],[[0.7845659]],[[0.68151]],[[0.687043]],[[0.67668253]],[[0.6063832]],[[0.69609374]],[[0.63855195]],[[0.6351162]]
[[0.3709789]],[[0.34453106]],[[0.4357748]],[[0.28675383]],[[0.26855576]],[[0.39018023]],[[0.37056065]],[[0.34309012]],[[0.26415938]],[[0.3478889]],[[0.38178557]],[[0.28369445]],[[0.5337274]],[[0.29086387]],[[0.29153752]],[[0.39383137]],[[0.2588082]],[[0.37642288]],[[0.40788734]],[[0.31372195]],[[0.3337705]],[[0.43266898]],[[0.4074313]],[[0.26851457]],[[0.4458694]],[[0.37366498]],[[0.3329525]],[[0.31931794]],[[0.48472917]],[[0.3279506]],[[0.41454786]],[[0.22638047]]
[[0.49730623]],[[0.4156996]],[[0.49293637]],[[0.3822559]],[[0.40304]],[[0.4108516]],[[0.43051755]],[[0.45028186]],[[0.42017853]],[[0.44121796]],[[0.42485744]],[[0.395177]],[[0.5374067]],[[0.3434376]],[[0.4364211]],[[0.4323479]],[[0.3778363]],[[0.46137172]],[[0.4605173]],[[0.42066765]],[[0.42313105]],[[0.44177258]],[[0.3990919]],[[0.46422935]],[[0.52520716]],[[0.42569447]],[[0.3815356]],[[0.39389122]],[[0.5525758]],[[0.3602292]],[[0.27011108]],[[0.40646768]]
[[0.5860083]],[[0.447371]],[[0.57268816]],[[0.5551068]],[[0.588295]],[[0.56407946]],[[0.41712928]],[[0.55715585]],[[0.5598904]],[[0.49847317]],[[0.5034975]],[[0.49211025]],[[0.66095316]],[[0.57213104]],[[0.506217]],[[0.5309776]],[[0.57365423]],[[0.46504593]],[[0.5572792]],[[0.53374153]],[[0.5329107]],[[0.55961096]],[[0.5581253]],[[0.62179077]],[[0.5321278]],[[0.59070665]],[[0.53147894]],[[0.4872961]],[[0.58408487]],[[0.60070634]],[[0.63114786]],[[0.48919547]]
[[0.41055852]],[[0.4325713]],[[0.35535336]],[[0.34952623]],[[0.3895676]],[[0.36557162]],[[0.29233372]],[[0.33667815]],[[0.44943535]],[[0.35879874]],[[0.36392707]],[[0.36584663]],[[0.56192935]],[[0.33635765]],[[0.43810272]],[[0.39173234]],[[0.5489862]],[[0.37885416]],[[0.34425306]],[[0.4605214]],[[0.39435828]],[[0.45350307]],[[0.48678]],[[0.4000826]],[[0.27388453]],[[0.47736037]],[[0.43017924]],[[0.25829297]],[[0.42479825]],[[0.40267682]],[[0.47605908]],[[0.29419285]]
[[0.65366995]],[[0.5566042]],[[0.71229523]],[[0.61106145]],[[0.72354555]],[[0.5157677]],[[0.6111511]],[[0.58010685]],[[0.5314937]],[[0.5721896]],[[0.59713787]],[[0.5217133]],[[0.6654129]],[[0.6217049]],[[0.5940589]],[[0.5602463]],[[0.74062526]],[[0.55299664]],[[0.5548388]],[[0.64924294]],[[0.5520214]],[[0.6785148]],[[0.55912167]],[[0.65204746]],[[0.6288364]],[[0.61474276]],[[0.6758838]],[[0.52559173]],[[0.56871307]],[[0.54627466]],[[0.68630147]],[[0.5680983]]
[[0.5067144]],[[0.03080183]],[[0.48207092]],[[0.40525723]],[[0.4776008]],[[0.5102519]],[[0.41652256]],[[0.46724093]],[[0.40629494]],[[0.4347216]],[[0.46205276]],[[0.36424118]],[[0.5178447]],[[0.47443473]],[[0.24143624]],[[0.43626535]],[[0.40355223]],[[0.52492106]],[[0.4971174]],[[0.46106362]],[[0.48071063]],[[0.53776985]],[[0.3662315]],[[0.5048739]],[[0.4975499]],[[0.5191239]],[[0.38240826]],[[0.44482303]],[[0.59889567]],[[0.40963745]],[[0.4009105]],[[0.39993262]]
[[0.57269704]],[[0.33832628]],[[0.5260222]],[[0.51002383]],[[0.51926017]],[[0.3904435]],[[0.4493631]],[[0.6175208]],[[0.5104709]],[[0.56446993]],[[0.46640754]],[[0.5012537]],[[0.51937616]],[[0.37490058]],[[0.4377082]],[[0.42711896]],[[0.3468982]],[[0.44560516]],[[0.549337]],[[0.5419786]],[[0.4689259]],[[0.43089128]],[[0.48831433]],[[0.5728376]],[[0.58038926]],[[0.47496808]],[[0.50130713]],[[0.43901688]],[[0.5857352]],[[0.40843886]],[[0.39663458]],[[0.43783545]]
[[0.37811232]],[[0.29022342]],[[0.45818675]],[[0.30393088]],[[0.389588]],[[0.45091397]],[[0.40627688]],[[0.41242146]],[[0.30229747]],[[0.4041996]],[[0.44150108]],[[0.13827783]],[[0.5292457]],[[0.42772144]],[[0.34887052]],[[0.44594693]],[[0.36491412]],[[0.47785228]],[[0.37909687]],[[0.4214114]],[[0.4109435]],[[0.4385605]],[[0.3780917]],[[0.33976102]],[[0.47272378]],[[0.42649925]],[[0.35417312]],[[0.34299028]],[[0.49989223]],[[0.33245307]],[[0.36704427]],[[0.2822451]]
[[0.3277334]],[[0.353194]],[[0.4420861]],[[0.23521554]],[[0.30571073]],[[0.4277535]],[[0.36531478]],[[0.32939684]],[[0.2352252]],[[0.31032157]],[[0.3458454]],[[1.1920929e-07]],[[0.52761924]],[[0.3815415]],[[0.38545275]],[[0.4815513]],[[0.41487068]],[[0.37826645]],[[0.29144853]],[[0.3959601]],[[0.37662113]],[[0.4043731]],[[0.39121008]],[[0.27544773]],[[0.41952956]],[[0.3560555]],[[0.33025265]],[[0.31404704]],[[0.4305699]],[[0.3196363]],[[0.37657136]],[[0.28950477]]
[[0.51746994]],[[0.4116671]],[[0.5575313]],[[0.4013067]],[[0.5448794]],[[0.516961]],[[0.50600326]],[[0.47561723]],[[0.40944123]],[[0.48820156]],[[0.45176756]],[[0.16923147]],[[0.65794384]],[[0.5277101]],[[0.43770087]],[[0.5660574]],[[0.50165826]],[[0.35536516]],[[0.44313776]],[[0.55519843]],[[0.4706052]],[[0.48948312]],[[0.5057587]],[[0.46691513]],[[0.5202106]],[[0.48377365]],[[0.5170822]],[[0.4804315]],[[0.46263593]],[[0.4174285]],[[0.55371726]],[[0.41502756]]
[[0.48658854]],[[0.31036133]],[[0.47773826]],[[0.38263154]],[[0.49208027]],[[0.4696412]],[[0.40996623]],[[0.438774]],[[0.38651788]],[[0.41809428]],[[0.4568814]],[[0.15941846]],[[0.61029357]],[[0.47884774]],[[0.3755743]],[[0.51349974]],[[0.4482559]],[[0.3972718]],[[0.4398738]],[[0.45436043]],[[0.4395712]],[[0.48911166]],[[0.5169667]],[[0.4140948]],[[0.48832846]],[[0.49716127]],[[0.4286825]],[[0.40171558]],[[0.49703562]],[[0.374007]],[[0.55988306]],[[0.33339965]]
[[0.5711388]],[[0.39641768]],[[0.6242615]],[[0.5455762]],[[0.65391725]],[[0.5425818]],[[0.5685792]],[[0.61384183]],[[0.39617258]],[[0.5698645]],[[0.5860178]],[[0.26979136]],[[0.70877016]],[[0.63593495]],[[0.4867946]],[[0.6388427]],[[0.55588686]],[[0.54513717]],[[0.5092772]],[[0.6062114]],[[0.5493898]],[[0.61999404]],[[0.58538663]],[[0.5774348]],[[0.65557104]],[[0.54255587]],[[0.59967965]],[[0.50138086]],[[0.55557334]],[[0.5311365]],[[0.5169375]],[[0.45711124]]
[[0.6257364]],[[0.47441798]],[[0.5700799]],[[0.5252607]],[[0.48009205]],[[0.35884154]],[[0.4248922]],[[0.56035155]],[[0.44082284]],[[0.5104319]],[[0.40907162]],[[0.39097238]],[[0.6174102]],[[0.30709875]],[[0.50344205]],[[0.57074153]],[[0.57537234]],[[0.405365]],[[0.50934374]],[[0.58915496]],[[0.5120973]],[[0.46704584]],[[0.5312038]],[[0.5510287]],[[0.5556436]],[[0.47951043]],[[0.5616966]],[[0.4157638]],[[0.534626]],[[0.44964653]],[[0.39339066]],[[0.44225162]]
[[0.41272432]],[[0.49128002]],[[0.49189973]],[[0.47595733]],[[0.49000436]],[[0.49448228]],[[0.43007803]],[[0.5482626]],[[0.38000238]],[[0.5201063]],[[0.48680294]],[[0.3798597]],[[0.6591437]],[[0.5012221]],[[0.5302204]],[[0.5035573]],[[0.52023596]],[[0.47449625]],[[0.41540545]],[[0.4879254]],[[0.46437395]],[[0.4773293]],[[0.6050736]],[[0.5240007]],[[0.5263649]],[[0.45500702]],[[0.48799825]],[[0.38736928]],[[0.41802585]],[[0.5803188]],[[0.50525457]],[[0.43980676]]
[[0.34480506]],[[0.33648896]],[[0.38029087]],[[0.32626486]],[[0.3808393]],[[0.4566114]],[[0.4563321]],[[0.3880129]],[[0.38344872]],[[0.3906173]],[[0.4888385]],[[0.37407494]],[[0.5364104]],[[0.4449054]],[[0.41937804]],[[0.37613094]],[[0.35410237]],[[0.4901145]],[[0.4227934]],[[0.35712612]],[[0.380763]],[[0.48547626]],[[0.45155096]],[[0.3933977]],[[0.3542078]],[[0.44719332]],[[0.3351977]],[[0.33094978]],[[0.5155341]],[[0.3342389]],[[0.34553492]],[[0.31284827]]
[[0.40613002]],[[0.31204426]],[[0.39066863]],[[0.34631193]],[[0.45043516]],[[0.4582764]],[[0.43176657]],[[0.39837432]],[[0.40320265]],[[0.416564]],[[0.49585396]],[[0.31680876]],[[0.54250085]],[[0.46800965]],[[0.37808442]],[[0.38767576]],[[0.42431545]],[[0.4428681]],[[0.4066373]],[[0.40279818]],[[0.37220937]],[[0.5066337]],[[0.46324104]],[[0.41719174]],[[0.40146118]],[[0.49150294]],[[0.3985101]],[[0.31227195]],[[0.46465802]],[[0.36523998]],[[0.37637532]],[[0.31275153]]
